"Candidates","Suppliers","DistanceCandidateSupplier"
286,30,350.45
286,31,328.27
286,32,310.57
286,33,264.76
286,34,385.58
286,35,336.99
286,36,314.89
286,37,300.2
286,38,170
286,39,405.45
286,40,364.29
286,41,348.09
286,42,345.03
286,43,333.4
286,44,321.6
286,45,297.35
286,46,278.48
286,47,260.04
286,48,210.54
286,49,177.08
286,50,314.09
286,51,284.52
286,52,343.48
286,53,349.61
287,1,237.19
287,2,314.59
287,3,265.11
287,4,265.72
287,5,335.58
287,6,384.88
287,7,302.04
287,8,385.4
287,9,285.73
287,10,313.08
287,11,389.54
287,12,196.96
287,13,161.64
287,14,253.37
287,15,292.06
287,16,286.83
287,17,305.95
287,18,306.01
287,19,291.96
287,20,296.54
287,21,305.79
287,22,285.6
287,23,277.8
287,24,291.77
287,25,373.68
287,26,373.74
287,27,331.07
287,28,329.21
287,29,298.94
287,30,347.51
287,31,325.33
287,32,307.63
287,33,261.82
287,34,382.64
287,35,334.05
287,36,311.95
287,37,297.26
287,38,167.06
287,39,402.51
287,40,361.35
287,41,345.15
287,42,342.09
287,43,330.46
287,44,318.66
287,45,294.41
287,46,275.54
287,47,257.1
287,48,207.59
287,49,174.14
287,50,311.15
287,51,281.58
287,52,340.54
287,53,346.67
288,1,192.38
288,2,105.11
288,3,160.35
288,4,84.62
288,5,70.2
288,6,83.7
288,7,45.81
288,8,89.06
288,9,32.37
288,10,5.45
288,11,110.04
288,12,143.69
288,13,151.98
288,14,116.86
288,15,37.52
288,16,37.15
288,17,7.35
288,18,41.28
288,19,53.27
288,20,49.88
288,21,21.28
288,22,34.88
288,23,38.33
288,24,30.21
288,25,77.34
288,26,77.39
288,27,36.67
288,28,46.56
288,29,41.63
288,30,64.17
288,31,28.98
288,32,5.81
288,33,217.01
288,34,206.04
288,35,37.71
288,36,34.59
288,37,36.28
288,38,144.23
288,39,102.45
288,40,81.84
288,41,61.81
288,42,59.44
288,43,34.12
288,44,34.79
288,45,31.82
288,46,91.71
288,47,107.28
288,48,156.1
288,49,137.65
288,50,39.87
288,51,26.72
288,52,44.19
288,53,54.08
289,1,194.59
289,2,103.03
289,3,162.56
289,4,86.83
289,5,68.13
289,6,81.63
289,7,48.02
289,8,86.98
289,9,32.23
289,10,4.97
289,11,107.96
289,12,145.9
289,13,154.19
289,14,119.07
289,15,39.73
289,16,39.36
289,17,9.56
289,18,43.49
289,19,55.48
289,20,52.09
289,21,23.49
289,22,37.09
289,23,40.54
289,24,32.42
289,25,75.26
289,26,75.32
289,27,34.6
289,28,44.49
289,29,43.84
289,30,62.1
289,31,26.91
289,32,8.02
289,33,219.22
289,34,203.97
289,35,35.63
289,36,32.52
289,37,33.83
289,38,146.44
289,39,100.38
289,40,79.77
289,41,59.74
289,42,57.37
289,43,32.05
289,44,32.72
289,45,34.03
289,46,93.92
289,47,109.49
289,48,158.32
289,49,139.86
289,50,37.79
289,51,28.93
289,52,42.12
289,53,52.01
290,1,197.34
290,2,98.61
290,3,165.31
290,4,97.35
290,5,63.7
290,6,77.23
290,7,58.54
290,8,82.58
290,9,37.32
290,10,7.43
290,11,103.56
290,12,148.64
290,13,156.94
290,14,129.59
290,15,52.14
290,16,42.1
290,17,20.07
290,18,54.01
290,19,65.99
290,20,62.6
290,21,34.01
290,22,39.84
290,23,43.29
290,24,35.16
290,25,70.86
290,26,70.92
290,27,30.2
290,28,40.07
290,29,54.35
290,30,57.69
290,31,22.51
290,32,19.81
290,33,221.97
290,34,199.54
290,35,31.23
290,36,29.44
290,37,32.07
290,38,149.19
290,39,95.98
290,40,75.37
290,41,55.34
290,42,52.95
290,43,27.64
290,44,28.29
290,45,48.71
290,46,104.43
290,47,120
290,48,158.98
290,49,142.61
290,50,36
290,51,31.67
290,52,37.72
290,53,47.6
291,1,190.64
291,2,88
291,3,158.61
291,4,98.56
291,5,53.09
291,6,75.23
291,7,60.6
291,8,80.58
291,9,30.62
291,10,6.73
291,11,96.87
291,12,141.94
291,13,150.23
291,14,130.8
291,15,45.44
291,16,35.4
291,17,16.11
291,18,58.73
291,19,67.2
291,20,64.67
291,21,30.04
291,22,33.13
291,23,36.58
291,24,28.46
291,25,68.86
291,26,68.92
291,27,28.2
291,28,36.55
291,29,55.56
291,30,55.7
291,31,20.51
291,32,15.84
291,33,215.27
291,34,188.94
291,35,29.23
291,36,20.6
291,37,25.36
291,38,142.49
291,39,93.98
291,40,68.68
291,41,53.34
291,42,49.43
291,43,25.64
291,44,24.77
291,45,42.01
291,46,105.64
291,47,121.21
291,48,152.28
291,49,135.91
291,50,25.88
291,51,24.97
291,52,35.72
291,53,45.61
292,1,194.66
292,2,100.06
292,3,162.63
292,4,87.46
292,5,65.15
292,6,78.65
292,7,48.65
292,8,84.01
292,9,34.64
292,10,5.81
292,11,104.99
292,12,145.96
292,13,154.25
292,14,119.7
292,15,49.46
292,16,39.42
292,17,10.98
292,18,44.12
292,19,56.11
292,20,52.72
292,21,24.12
292,22,37.15
292,23,40.6
292,24,32.48
292,25,72.29
292,26,72.34
292,27,31.62
292,28,41.51
292,29,44.47
292,30,59.12
292,31,23.93
292,32,14.23
292,33,219.29
292,34,200.99
292,35,32.66
292,36,24.88
292,37,29.38
292,38,146.51
292,39,97.4
292,40,76.79
292,41,56.76
292,42,54.39
292,43,29.07
292,44,29.74
292,45,34.66
292,46,94.55
292,47,110.12
292,48,156.3
292,49,139.93
292,50,30.16
292,51,28.99
292,52,39.14
292,53,49.03
293,1,188.48
293,2,96.6
293,3,156.45
293,4,80.71
293,5,61.69
293,6,85.38
293,7,41.9
293,8,90.73
293,9,28.46
293,10,12.54
293,11,111.71
293,12,139.78
293,13,148.07
293,14,112.95
293,15,33.61
293,16,33.24
293,17,4.39
293,18,37.38
293,19,49.36
293,20,45.97
293,21,17.37
293,22,30.97
293,23,34.42
293,24,26.3
293,25,79.01
293,26,79.07
293,27,38.35
293,28,48.24
293,29,37.72
293,30,65.84
293,31,30.65
293,32,6.07
293,33,213.1
293,34,197.53
293,35,39.38
293,36,30.45
293,37,31.12
293,38,140.33
293,39,104.13
293,40,83.52
293,41,63.48
293,42,61.12
293,43,35.79
293,44,36.46
293,45,27.92
293,46,87.8
293,47,103.37
293,48,152.2
293,49,133.74
293,50,34.47
293,51,22.81
293,52,45.87
293,53,55.75
294,1,188.32
294,2,99.66
294,3,156.29
294,4,80.56
294,5,64.75
294,6,87.15
294,7,41.75
294,8,92.51
294,9,28.31
294,10,14.32
294,11,113.49
294,12,139.63
294,13,147.92
294,14,112.8
294,15,33.46
294,16,33.09
294,17,3.29
294,18,37.22
294,19,49.21
294,20,45.82
294,21,17.22
294,22,30.82
294,23,34.27
294,24,26.15
294,25,80.79
294,26,80.84
294,27,40.12
294,28,50.01
294,29,37.57
294,30,67.62
294,31,32.43
294,32,4.97
294,33,212.95
294,34,200.59
294,35,41.16
294,36,33.51
294,37,34.18
294,38,140.17
294,39,105.9
294,40,85.29
294,41,65.26
294,42,62.89
294,43,37.57
294,44,38.24
294,45,27.76
294,46,87.65
294,47,103.22
294,48,152.04
294,49,133.59
294,50,37.53
294,51,22.66
294,52,47.64
294,53,57.53
295,1,193.16
295,2,111.44
295,3,161.13
295,4,79.54
295,5,76.53
295,6,90.03
295,7,40.73
295,8,95.39
295,9,33.14
295,10,13.16
295,11,116.37
295,12,144.46
295,13,152.76
295,14,111.78
295,15,32.43
295,16,37.92
295,17,4.09
295,18,36.2
295,19,48.18
295,20,44.79
295,21,14.56
295,22,35.66
295,23,39.11
295,24,30.98
295,25,83.67
295,26,83.72
295,27,43
295,28,52.89
295,29,36.54
295,30,70.5
295,31,35.31
295,32,2.43
295,33,217.79
295,34,212.37
295,35,44.04
295,36,38.5
295,37,39.16
295,38,145.01
295,39,108.78
295,40,88.17
295,41,68.14
295,42,65.77
295,43,40.45
295,44,41.12
295,45,26.74
295,46,86.62
295,47,102.19
295,48,151.02
295,49,138.43
295,50,42.52
295,51,27.5
295,52,50.52
295,53,60.41
296,1,200.03
296,2,119.32
296,3,168.01
296,4,79.2
296,5,84.42
296,6,97.92
296,7,40.39
296,8,103.27
296,9,40.02
296,10,21.04
296,11,124.25
296,12,151.34
296,13,159.63
296,14,111.44
296,15,32.1
296,16,36.81
296,17,11.97
296,18,35.86
296,19,47.85
296,20,44.46
296,21,16.91
296,22,42.53
296,23,42.48
296,24,37.86
296,25,91.56
296,26,91.61
296,27,50.89
296,28,60.78
296,29,36.21
296,30,78.39
296,31,43.2
296,32,10.32
296,33,224.66
296,34,211.04
296,35,51.93
296,36,46.38
296,37,46.4
296,38,151.89
296,39,116.67
296,40,96.06
296,41,76.03
296,42,73.66
296,43,48.34
296,44,49.01
296,45,26.4
296,46,86.29
296,47,101.86
296,48,150.68
296,49,145.3
296,50,50.4
296,51,34.37
296,52,58.41
296,53,68.3
297,1,204.9
297,2,127.43
297,3,172.87
297,4,79.22
297,5,92.52
297,6,103.61
297,7,40.41
297,8,108.96
297,9,44.88
297,10,26.73
297,11,129.94
297,12,156.21
297,13,164.5
297,14,111.46
297,15,32.11
297,16,36.83
297,17,17.66
297,18,35.88
297,19,47.86
297,20,44.47
297,21,20.62
297,22,47.4
297,23,42.49
297,24,40.13
297,25,97.24
297,26,97.3
297,27,56.58
297,28,66.47
297,29,36.22
297,30,84.07
297,31,48.89
297,32,16.01
297,33,229.53
297,34,215.91
297,35,57.61
297,36,54.35
297,37,54.2
297,38,156.75
297,39,122.36
297,40,101.75
297,41,81.72
297,42,79.35
297,43,54.02
297,44,54.69
297,45,26.42
297,46,86.3
297,47,101.87
297,48,150.7
297,49,150.17
297,50,57.78
297,51,39.24
297,52,64.1
297,53,73.98
298,1,197.06
298,2,90.02
298,3,165.03
298,4,99.05
298,5,55.11
298,6,70.07
298,7,60.24
298,8,75.43
298,9,37.04
298,10,12.36
298,11,91.8
298,12,148.37
298,13,156.66
298,14,131.29
298,15,51.86
298,16,41.83
298,17,21.78
298,18,55.71
298,19,67.7
298,20,64.31
298,21,35.71
298,22,39.56
298,23,43.01
298,24,34.89
298,25,63.71
298,26,63.77
298,27,23.04
298,28,31.47
298,29,56.06
298,30,50.54
298,31,15.35
298,32,21.52
298,33,221.69
298,34,190.95
298,35,24.08
298,36,20.85
298,37,25.79
298,38,148.91
298,39,88.83
298,40,63.61
298,41,48.18
298,42,44.35
298,43,20.49
298,44,19.7
298,45,48.44
298,46,106.14
298,47,121.71
298,48,158.7
298,49,142.33
298,50,29.46
298,51,31.4
298,52,30.57
298,53,40.45
299,1,197.43
299,2,85.82
299,3,165.4
299,4,105.35
299,5,50.91
299,6,82.94
299,7,67.39
299,8,78.77
299,9,37.41
299,10,12.94
299,11,87.6
299,12,148.73
299,13,157.02
299,14,137.59
299,15,52.23
299,16,42.19
299,17,22.35
299,18,65.52
299,19,73.99
299,20,71.45
299,21,36.28
299,22,39.92
299,23,43.37
299,24,35.25
299,25,67.05
299,26,67.1
299,27,22.46
299,28,27.28
299,29,62.35
299,30,45.57
299,31,18.69
299,32,22.09
299,33,222.06
299,34,186.75
299,35,27.42
299,36,16.65
299,37,25.57
299,38,149.28
299,39,100.58
299,40,59.41
299,41,43.21
299,42,40.16
299,43,23.83
299,44,15.5
299,45,48.8
299,46,112.43
299,47,128
299,48,159.07
299,49,142.69
299,50,25.26
299,51,31.76
299,52,33.9
299,53,43.79
300,1,182.87
300,2,84.76
300,3,150.84
300,4,90.79
300,5,49.85
300,6,81.23
300,7,52.83
300,8,86.59
300,9,22.85
300,10,14.26
300,11,95.02
300,12,134.17
300,13,142.47
300,14,123.03
300,15,37.67
300,16,27.63
300,17,18.51
300,18,50.96
300,19,59.43
300,20,56.9
300,21,23.41
300,22,25.37
300,23,28.82
300,24,20.69
300,25,74.87
300,26,74.92
300,27,29.88
300,28,34.7
300,29,47.79
300,30,52.99
300,31,26.51
300,32,20.19
300,33,207.5
300,34,186.82
300,35,35.24
300,36,18.61
300,37,17.59
300,38,134.72
300,39,99.98
300,40,66.83
300,41,50.64
300,42,47.58
300,43,31.65
300,44,22.93
300,45,34.24
300,46,97.88
300,47,113.45
300,48,144.51
300,49,128.14
300,50,22.63
300,51,17.2
300,52,41.72
300,53,51.61
301,1,182.06
301,2,104.58
301,3,150.03
301,4,76.25
301,5,69.67
301,6,92.76
301,7,37.44
301,8,98.12
301,9,22.04
301,10,23.07
301,11,106.57
301,12,133.36
301,13,141.65
301,14,108.49
301,15,29.15
301,16,26.82
301,17,12.04
301,18,32.91
301,19,44.9
301,20,41.51
301,21,12.91
301,22,24.55
301,23,28
301,24,19.88
301,25,86.4
301,26,86.45
301,27,41.43
301,28,46.24
301,29,33.26
301,30,64.54
301,31,38.04
301,32,13.72
301,33,206.69
301,34,193.07
301,35,46.77
301,36,30.16
301,37,31.35
301,38,133.91
301,39,111.51
301,40,78.38
301,41,62.18
301,42,59.12
301,43,43.18
301,44,34.47
301,45,23.45
301,46,83.34
301,47,98.91
301,48,147.73
301,49,127.33
301,50,33.59
301,51,16.39
301,52,53.25
301,53,63.14
302,1,187.97
302,2,107.56
302,3,155.94
302,4,71.48
302,5,72.65
302,6,97.13
302,7,32.67
302,8,102.48
302,9,27.95
302,10,24.29
302,11,112.82
302,12,139.27
302,13,147.56
302,14,103.72
302,15,24.38
302,16,29.09
302,17,13.26
302,18,28.14
302,19,40.13
302,20,36.74
302,21,6.5
302,22,30.46
302,23,33.91
302,24,25.79
302,25,90.76
302,26,90.82
302,27,50.1
302,28,52.49
302,29,28.49
302,30,70.79
302,31,42.41
302,32,10.36
302,33,212.59
302,34,198.97
302,35,51.14
302,36,36.41
302,37,34.33
302,38,139.82
302,39,115.88
302,40,84.63
302,41,68.43
302,42,65.38
302,43,47.55
302,44,40.72
302,45,18.68
302,46,78.57
302,47,94.14
302,48,142.96
302,49,133.23
302,50,39.84
302,51,22.3
302,52,57.62
302,53,67.51
303,1,197.8
303,2,120.32
303,3,165.77
303,4,70.05
303,5,85.41
303,6,106.11
303,7,31.24
303,8,111.46
303,9,37.78
303,10,33.27
303,11,123.66
303,12,149.1
303,13,157.39
303,14,102.29
303,15,22.95
303,16,27.66
303,17,18.87
303,18,26.72
303,19,38.7
303,20,35.31
303,21,13.52
303,22,40.29
303,23,33.33
303,24,30.97
303,25,99.75
303,26,99.8
303,27,59.08
303,28,63.33
303,29,27.06
303,30,86.58
303,31,51.39
303,32,17.7
303,33,222.43
303,34,208.81
303,35,60.12
303,36,47.25
303,37,47.09
303,38,149.65
303,39,124.86
303,40,95.47
303,41,84.22
303,42,76.21
303,43,56.53
303,44,51.56
303,45,17.25
303,46,77.14
303,47,92.71
303,48,141.54
303,49,143.07
303,50,50.68
303,51,32.13
303,52,66.6
303,53,76.49
304,1,202.55
304,2,68.63
304,3,155.72
304,4,133.24
304,5,42.67
304,6,47.15
304,7,94.43
304,8,88.63
304,9,62.2
304,10,46.55
304,11,59.53
304,12,177.32
304,13,185.61
304,14,165.48
304,15,86.05
304,16,76.01
304,17,55.97
304,18,89.9
304,19,101.89
304,20,98.5
304,21,69.9
304,22,64.78
304,23,74.95
304,24,69.07
304,25,76.92
304,26,76.97
304,27,16.92
304,28,14.37
304,29,90.24
304,30,13.66
304,31,34.71
304,32,55.7
304,33,227.18
304,34,169.56
304,35,37.29
304,36,36.75
304,37,45.21
304,38,177.87
304,39,64.79
304,40,31.34
304,41,11.31
304,42,21.94
304,43,21.13
304,44,28.16
304,45,82.62
304,46,140.33
304,47,155.9
304,48,187.66
304,49,171.28
304,50,33.56
304,51,63.01
304,52,43.77
304,53,4.76
305,1,204.97
305,2,71.05
305,3,158.14
305,4,135.67
305,5,45.09
305,6,45.1
305,7,96.86
305,8,91.06
305,9,66.64
305,10,48.98
305,11,61.96
305,12,181.76
305,13,190.05
305,14,167.91
305,15,88.48
305,16,78.44
305,17,58.4
305,18,92.33
305,19,104.31
305,20,100.93
305,21,72.33
305,22,69.22
305,23,79.39
305,24,71.5
305,25,79.34
305,26,79.4
305,27,19.49
305,28,18.81
305,29,92.67
305,30,16.09
305,31,37.14
305,32,58.13
305,33,229.6
305,34,171.99
305,35,39.71
305,36,41.19
305,37,49.65
305,38,182.31
305,39,62.74
305,40,33.76
305,41,13.73
305,42,26.38
305,43,23.56
305,44,32.6
305,45,85.05
305,46,142.75
305,47,158.32
305,48,192.1
305,49,175.72
305,50,38
305,51,67.45
305,52,46.2
305,53,0.17
306,1,202.03
306,2,68.11
306,3,155.19
306,4,139.6
306,5,42.14
306,6,45.89
306,7,101.64
306,8,95.57
306,9,62.15
306,10,53.49
306,11,54.81
306,12,177.28
306,13,185.57
306,14,171.84
306,15,86.48
306,16,76.45
306,17,62.9
306,18,99.77
306,19,108.25
306,20,105.71
306,21,76.83
306,22,64.74
306,23,74.9
306,24,69.51
306,25,83.85
306,26,83.91
306,27,27.25
306,28,14.32
306,29,96.61
306,30,8.95
306,31,41.64
306,32,62.64
306,33,226.66
306,34,169.04
306,35,44.22
306,36,36.71
306,37,45.17
306,38,177.82
306,39,63.53
306,40,26.62
306,41,6.59
306,42,21.87
306,43,28.07
306,44,28.12
306,45,83.06
306,46,146.69
306,47,162.26
306,48,187.61
306,49,171.24
306,50,33.51
306,51,62.97
306,52,50.71
306,53,6.56
307,1,199.96
307,2,66.04
307,3,153.13
307,4,137.53
307,5,40.08
307,6,48.42
307,7,99.57
307,8,89.62
307,9,60.09
307,10,47.54
307,11,56.79
307,12,175.21
307,13,183.5
307,14,169.77
307,15,84.41
307,16,74.38
307,17,56.95
307,18,97.7
307,19,106.18
307,20,103.64
307,21,70.88
307,22,62.67
307,23,72.83
307,24,67.44
307,25,77.9
307,26,77.96
307,27,16.24
307,28,12.26
307,29,94.54
307,30,10.93
307,31,35.69
307,32,56.69
307,33,224.59
307,34,166.98
307,35,38.27
307,36,34.64
307,37,43.1
307,38,175.75
307,39,66.05
307,40,28.6
307,41,8.57
307,42,18.96
307,43,22.12
307,44,26.05
307,45,80.99
307,46,144.62
307,47,160.19
307,48,185.55
307,49,169.17
307,50,31.45
307,51,60.9
307,52,44.76
307,53,6.38
308,1,199.49
308,2,65.57
308,3,152.66
308,4,132.7
308,5,39.61
308,6,51.67
308,7,94.75
308,8,91.51
308,9,55.26
308,10,49.42
308,11,60.05
308,12,170.38
308,13,178.67
308,14,164.95
308,15,79.59
308,16,69.55
308,17,58.84
308,18,92.88
308,19,101.35
308,20,98.81
308,21,64.26
308,22,57.84
308,23,68
308,24,62.61
308,25,79.79
308,26,79.84
308,27,13.17
308,28,7.39
308,29,89.71
308,30,14.18
308,31,37.58
308,32,58.57
308,33,224.12
308,34,166.51
308,35,40.16
308,36,29.81
308,37,38.27
308,38,170.93
308,39,69.31
308,40,31.86
308,41,11.83
308,42,16.37
308,43,24
308,44,21.22
308,45,76.16
308,46,139.79
308,47,155.36
308,48,180.72
308,49,164.34
308,50,26.62
308,51,56.07
308,52,46.64
308,53,12.13
309,1,216.44
309,2,71.05
309,3,152.22
309,4,130.07
309,5,39.65
309,6,55.18
309,7,92.11
309,8,88.09
309,9,52.62
309,10,46.01
309,11,63.55
309,12,167.75
309,13,176.04
309,14,162.31
309,15,76.95
309,16,66.92
309,17,55.42
309,18,90.24
309,19,98.72
309,20,96.18
309,21,69.35
309,22,55.21
309,23,65.37
309,24,59.98
309,25,76.37
309,26,76.43
309,27,11.5
309,28,8.03
309,29,87.08
309,30,17.69
309,31,34.16
309,32,55.16
309,33,241.07
309,34,171.99
309,35,36.74
309,36,27.18
309,37,35.64
309,38,168.29
309,39,72.81
309,40,35.36
309,41,15.33
309,42,21.85
309,43,20.59
309,44,18.59
309,45,73.53
309,46,137.16
309,47,152.73
309,48,178.08
309,49,161.71
309,50,23.99
309,51,53.44
309,52,43.23
309,53,8.68
310,1,226.14
310,2,76.1
310,3,163.19
310,4,128.13
310,5,50.14
310,6,51.31
310,7,89.32
310,8,83.52
310,9,61.26
310,10,41.44
310,11,68.61
310,12,177.44
310,13,185.73
310,14,160.37
310,15,80.94
310,16,70.9
310,17,50.86
310,18,84.79
310,19,96.77
310,20,93.39
310,21,64.79
310,22,68.63
310,23,72.08
310,24,63.96
310,25,71.8
310,26,71.86
310,27,14.28
310,28,19.33
310,29,85.13
310,30,22.74
310,31,29.6
310,32,50.59
310,33,250.77
310,34,177.04
310,35,32.17
310,36,33.87
310,37,44.28
310,38,177.99
310,39,68.94
310,40,40.41
310,41,20.38
310,42,26.91
310,43,16.02
310,44,24.51
310,45,77.51
310,46,135.21
310,47,150.78
310,48,187.78
310,49,171.41
310,50,32.62
310,51,60.47
310,52,38.66
310,53,7.55
311,1,209.31
311,2,75.39
311,3,162.47
311,4,138.16
311,5,49.42
311,6,42.92
311,7,99.35
311,8,93.56
311,9,69.13
311,10,51.47
311,11,57.43
311,12,184.25
311,13,192.55
311,14,170.4
311,15,90.97
311,16,80.94
311,17,60.89
311,18,94.82
311,19,106.81
311,20,103.42
311,21,74.82
311,22,71.72
311,23,81.88
311,24,74
311,25,81.84
311,26,81.9
311,27,21.99
311,28,21.3
311,29,95.17
311,30,20.42
311,31,39.63
311,32,60.63
311,33,233.94
311,34,176.32
311,35,42.21
311,36,43.69
311,37,52.15
311,38,184.8
311,39,60.56
311,40,38.1
311,41,18.07
311,42,28.88
311,43,20.75
311,44,35.09
311,45,87.55
311,46,145.25
311,47,160.82
311,48,194.59
311,49,178.22
311,50,40.49
311,51,69.95
311,52,40.38
311,53,5.31
312,1,205.64
312,2,71.72
312,3,158.81
312,4,143.22
312,5,45.76
312,6,39.69
312,7,105.26
312,8,99.18
312,9,65.77
312,10,57.1
312,11,51.54
312,12,180.89
312,13,189.18
312,14,175.46
312,15,90.1
312,16,80.06
312,17,66.52
312,18,103.39
312,19,111.86
312,20,109.33
312,21,80.45
312,22,68.35
312,23,78.52
312,24,73.12
312,25,87.46
312,26,87.52
312,27,30.86
312,28,17.94
312,29,100.22
312,30,16.76
312,31,45.26
312,32,66.25
312,33,230.27
312,34,172.66
312,35,47.83
312,36,40.33
312,37,48.79
312,38,181.44
312,39,57.33
312,40,26.31
312,41,14.4
312,42,25.48
312,43,31.68
312,44,31.73
312,45,86.67
312,46,150.3
312,47,165.87
312,48,191.23
312,49,174.85
312,50,37.13
312,51,66.58
312,52,54.32
312,53,6.76
313,1,204.69
313,2,70.77
313,3,157.86
313,4,149.76
313,5,44.81
313,6,41.65
313,7,111.8
313,8,101.82
313,9,72.31
313,10,59.73
313,11,45.38
313,12,187.43
313,13,195.72
313,14,182
313,15,96.64
313,16,86.6
313,17,69.15
313,18,109.93
313,19,118.4
313,20,115.87
313,21,83.08
313,22,74.9
313,23,85.06
313,24,79.66
313,25,90.1
313,26,90.15
313,27,37.4
313,28,24.48
313,29,106.76
313,30,10.26
313,31,47.89
313,32,68.89
313,33,229.32
313,34,171.7
313,35,50.47
313,36,46.87
313,37,55.33
313,38,187.98
313,39,59.28
313,40,20.14
313,41,8.33
313,42,24.56
313,43,34.31
313,44,38.27
313,45,93.21
313,46,156.84
313,47,172.41
313,48,197.77
313,49,181.4
313,50,43.67
313,51,73.13
313,52,56.95
313,53,12.25
314,1,215.23
314,2,81.31
314,3,168.4
314,4,136.97
314,5,55.35
314,6,37.5
314,7,98.16
314,8,88.7
314,9,74.96
314,10,50.28
314,11,60.47
314,12,186.29
314,13,194.58
314,14,169.21
314,15,89.78
314,16,79.74
314,17,59.7
314,18,93.63
314,19,105.62
314,20,102.23
314,21,73.63
314,22,77.48
314,23,80.93
314,24,72.81
314,25,74.62
314,26,77.03
314,27,25.53
314,28,27.53
314,29,93.98
314,30,26.35
314,31,34.77
314,32,59.44
314,33,239.86
314,34,182.25
314,35,37.35
314,36,41.49
314,37,56.63
314,38,186.83
314,39,55.14
314,40,35.16
314,41,23.99
314,42,35.07
314,43,22.32
314,44,32.13
314,45,86.36
314,46,144.06
314,47,159.63
314,48,196.62
314,49,180.25
314,50,44.61
314,51,69.32
314,52,38.87
314,53,12.26
315,1,228.33
315,2,94.4
315,3,181.49
315,4,140.56
315,5,68.44
315,6,26.15
315,7,101.75
315,8,83.24
315,9,78.56
315,10,53.88
315,11,61.09
315,12,189.88
315,13,198.17
315,14,172.8
315,15,93.37
315,16,83.34
315,17,63.29
315,18,97.23
315,19,109.21
315,20,105.82
315,21,77.22
315,22,81.07
315,23,84.52
315,24,76.4
315,25,69.47
315,26,71.58
315,27,36.52
315,28,40.62
315,29,97.57
315,30,39.44
315,31,33.61
315,32,63.03
315,33,252.95
315,34,195.34
315,35,30.13
315,36,51.72
315,37,71.47
315,38,190.42
315,39,43.78
315,40,45.74
315,41,37.08
315,42,48.16
315,43,28.5
315,44,42.36
315,45,89.95
315,46,147.65
315,47,163.22
315,48,200.22
315,49,183.84
315,50,59.81
315,51,72.91
315,52,33.71
315,53,28.68
316,1,182.51
316,2,48.59
316,3,135.67
316,4,144.99
316,5,22.62
316,6,64.11
316,7,107.03
316,8,108.02
316,9,67.54
316,10,60.51
316,11,49.26
316,12,182.67
316,13,190.96
316,14,177.23
316,15,91.87
316,16,81.84
316,17,69.92
316,18,105.16
316,19,113.64
316,20,111.1
316,21,76.55
316,22,70.13
316,23,80.29
316,24,74.9
316,25,96.3
316,26,96.36
316,27,32.64
316,28,19.03
316,29,102
316,30,10.72
316,31,54.09
316,32,69.66
316,33,207.13
316,34,149.52
316,35,56.67
316,36,42.1
316,37,50.56
316,38,183.21
316,39,81.75
316,40,21.06
316,41,12.3
316,42,10.65
316,43,40.52
316,44,33.51
316,45,88.45
316,46,152.08
316,47,167.65
316,48,193
316,49,176.63
316,50,38.9
316,51,68.36
316,52,63.16
316,53,24.8
317,1,183.49
317,2,49.57
317,3,136.66
317,4,146.4
317,5,23.61
317,6,65.52
317,7,108.45
317,8,109.43
317,9,68.96
317,10,61.92
317,11,48.46
317,12,184.08
317,13,192.37
317,14,178.64
317,15,93.29
317,16,83.25
317,17,71.34
317,18,106.58
317,19,115.05
317,20,112.51
317,21,77.96
317,22,71.54
317,23,81.7
317,24,76.31
317,25,97.72
317,26,97.77
317,27,34.05
317,28,20.45
317,29,103.41
317,30,10.96
317,31,55.51
317,32,71.07
317,33,208.12
317,34,150.51
317,35,58.09
317,36,43.51
317,37,51.97
317,38,184.63
317,39,83.16
317,40,21.3
