"Customers","Products","Periods","DemandPeriods"
268,2,6,2177
268,2,7,2648
268,2,8,3141
268,2,9,3525
268,2,10,3836
268,3,1,2210
268,3,2,4377
268,3,3,5274
268,3,4,7400
268,3,5,10405
268,3,6,12249
268,3,7,12628
268,3,8,15169
268,3,9,17350
268,3,10,18997
268,4,1,495
268,4,2,1171
268,4,3,1805
268,4,4,2018
268,4,5,3063
268,4,6,3595
268,4,7,3969
268,4,8,4582
268,4,9,5037
268,4,10,5665
269,1,1,154
269,1,2,269
269,1,3,444
269,1,4,550
269,1,5,607
269,1,6,810
269,1,7,892
269,1,8,1001
269,1,9,1151
269,1,10,1315
269,2,1,87
269,2,2,173
269,2,3,267
269,2,4,372
269,2,5,451
269,2,6,581
269,2,7,572
269,2,8,672
269,2,9,798
269,2,10,887
269,3,1,1317
269,3,2,2128
269,3,3,3730
269,3,4,4338
269,3,5,5275
269,3,6,7441
269,3,7,8670
269,3,8,8801
269,3,9,10849
269,3,10,11657
269,4,1,129
269,4,2,294
269,4,3,369
269,4,4,556
269,4,5,698
269,4,6,764
269,4,7,940
269,4,8,993
269,4,9,1104
269,4,10,1256
270,1,1,146
270,1,2,263
270,1,3,388
270,1,4,507
270,1,5,590
270,1,6,848
270,1,7,969
270,1,8,1048
270,1,9,1220
270,1,10,1308
270,2,1,108
270,2,2,243
270,2,3,305
270,2,4,477
270,2,5,479
270,2,6,604
270,2,7,795
270,2,8,846
270,2,9,936
270,2,10,1053
270,3,1,713
270,3,2,1192
270,3,3,2095
270,3,4,2372
270,3,5,3366
270,3,6,3853
270,3,7,4326
270,3,8,4760
270,3,9,5400
270,3,10,6108
270,4,1,124
270,4,2,227
270,4,3,332
270,4,4,495
270,4,5,612
270,4,6,727
270,4,7,928
270,4,8,1013
270,4,9,1170
270,4,10,1304
271,1,1,805
271,1,2,1453
271,1,3,2921
271,1,4,3476
271,1,5,4491
271,1,6,5227
271,1,7,5501
271,1,8,7001
271,1,9,7506
271,1,10,8509
271,2,1,735
271,2,2,1567
271,2,3,1896
271,2,4,3006
271,2,5,3448
271,2,6,4108
271,2,7,4894
271,2,8,5734
271,2,9,6052
271,2,10,6771
271,3,1,2428
271,3,2,5723
271,3,3,7667
271,3,4,10610
271,3,5,13350
271,3,6,14731
271,3,7,18504
271,3,8,20941
271,3,9,23770
271,3,10,25812
271,4,1,771
271,4,2,1172
271,4,3,2194
271,4,4,2964
271,4,5,3403
271,4,6,4336
271,4,7,4880
271,4,8,5365
271,4,9,5974
271,4,10,6667
272,1,1,1088
272,1,2,2064
272,1,3,2509
272,1,4,3733
272,1,5,4843
272,1,6,5864
272,1,7,6355
272,1,8,7510
272,1,9,8462
272,1,10,9570
272,2,1,472
272,2,2,980
272,2,3,1231
272,2,4,1585
272,2,5,1892
272,2,6,2406
272,2,7,3040
272,2,8,3466
272,2,9,3730
272,2,10,4189
272,3,1,1938
272,3,2,4732
272,3,3,6584
272,3,4,9744
272,3,5,11558
272,3,6,12790
272,3,7,15312
272,3,8,18634
272,3,9,19341
272,3,10,22150
272,4,1,433
272,4,2,819
272,4,3,1000
272,4,4,1738
272,4,5,2077
272,4,6,2399
272,4,7,2645
272,4,8,3134
272,4,9,3568
272,4,10,3861
273,1,1,3
273,1,2,6
273,1,3,9
273,1,4,14
273,1,5,15
273,1,6,19
273,1,7,24
273,1,8,26
273,1,9,30
273,1,10,32
273,2,1,4
273,2,2,8
273,2,3,12
273,2,4,21
273,2,5,21
273,2,6,28
273,2,7,30
273,2,8,37
273,2,9,41
273,2,10,46
273,3,1,12
273,3,2,24
273,3,3,29
273,3,4,38
273,3,5,54
273,3,6,69
273,3,7,71
273,3,8,87
273,3,9,97
273,3,10,105
273,4,1,2
273,4,2,3
273,4,3,6
273,4,4,8
273,4,5,10
273,4,6,10
273,4,7,12
273,4,8,14
273,4,9,17
273,4,10,18
274,1,1,186
274,1,2,359
274,1,3,530
274,1,4,741
274,1,5,747
274,1,6,974
274,1,7,1218
274,1,8,1325
274,1,9,1447
274,1,10,1643
274,2,1,70
274,2,2,142
274,2,3,201
274,2,4,252
274,2,5,318
274,2,6,360
274,2,7,403
274,2,8,475
274,2,9,542
274,2,10,621
274,3,1,1545
274,3,2,3247
274,3,3,5154
274,3,4,5318
274,3,5,7925
274,3,6,8756
274,3,7,10714
274,3,8,12776
274,3,9,13703
274,3,10,15410
274,4,1,136
274,4,2,203
274,4,3,348
274,4,4,438
274,4,5,604
274,4,6,755
274,4,7,830
274,4,8,961
274,4,9,1066
274,4,10,1231
275,1,1,24
275,1,2,37
275,1,3,70
275,1,4,92
275,1,5,100
275,1,6,113
275,1,7,143
275,1,8,157
275,1,9,181
275,1,10,206
275,2,1,21
275,2,2,32
275,2,3,60
275,2,4,86
275,2,5,96
275,2,6,109
275,2,7,128
275,2,8,145
275,2,9,177
275,2,10,192
275,3,1,160
275,3,2,267
275,3,3,566
275,3,4,740
275,3,5,766
275,3,6,951
275,3,7,1230
275,3,8,1327
275,3,9,1417
275,3,10,1627
275,4,1,25
275,4,2,44
275,4,3,70
275,4,4,100
275,4,5,107
275,4,6,128
275,4,7,153
275,4,8,183
275,4,9,198
275,4,10,224
276,1,1,37
276,1,2,78
276,1,3,90
276,1,4,159
276,1,5,166
276,1,6,229
276,1,7,236
276,1,8,277
276,1,9,315
276,1,10,349
276,2,1,24
276,2,2,49
276,2,3,79
276,2,4,100
276,2,5,149
276,2,6,186
276,2,7,186
276,2,8,236
276,2,9,260
276,2,10,282
276,3,1,137
276,3,2,271
276,3,3,315
276,3,4,480
276,3,5,586
276,3,6,788
276,3,7,891
276,3,8,950
276,3,9,1081
276,3,10,1203
276,4,1,13
276,4,2,22
276,4,3,37
276,4,4,45
276,4,5,60
276,4,6,61
276,4,7,73
276,4,8,94
276,4,9,97
276,4,10,112
277,1,1,10
277,1,2,26
277,1,3,32
277,1,4,51
277,1,5,52
277,1,6,73
277,1,7,83
277,1,8,89
277,1,9,107
277,1,10,115
277,2,1,8
277,2,2,19
277,2,3,34
277,2,4,45
277,2,5,56
277,2,6,59
277,2,7,72
277,2,8,78
277,2,9,90
277,2,10,100
277,3,1,50
277,3,2,118
277,3,3,156
277,3,4,250
277,3,5,274
277,3,6,328
277,3,7,413
277,3,8,464
277,3,9,518
277,3,10,587
277,4,1,11
277,4,2,18
277,4,3,31
277,4,4,41
277,4,5,55
277,4,6,64
277,4,7,77
277,4,8,83
277,4,9,95
277,4,10,104
278,1,1,88
278,1,2,158
278,1,3,283
278,1,4,372
278,1,5,432
278,1,6,475
278,1,7,587
278,1,8,714
278,1,9,800
278,1,10,871
278,2,1,84
278,2,2,122
278,2,3,239
278,2,4,274
278,2,5,330
278,2,6,436
278,2,7,487
278,2,8,563
278,2,9,667
278,2,10,735
278,3,1,230
278,3,2,479
278,3,3,588
278,3,4,727
278,3,5,1101
278,3,6,1362
278,3,7,1409
278,3,8,1746
278,3,9,1926
278,3,10,2087
278,4,1,49
278,4,2,118
278,4,3,199
278,4,4,250
278,4,5,267
278,4,6,332
278,4,7,403
278,4,8,476
278,4,9,541
278,4,10,596
279,1,1,193
279,1,2,358
279,1,3,502
279,1,4,685
279,1,5,915
279,1,6,1259
279,1,7,1467
279,1,8,1566
279,1,9,1829
279,1,10,1964
279,2,1,73
279,2,2,120
279,2,3,200
279,2,4,232
279,2,5,334
279,2,6,375
279,2,7,499
279,2,8,565
279,2,9,604
279,2,10,674
279,3,1,1110
279,3,2,2752
279,3,3,3893
279,3,4,5254
279,3,5,6139
279,3,6,8204
279,3,7,8892
279,3,8,10503
279,3,9,12014
279,3,10,12851
279,4,1,45
279,4,2,99
279,4,3,109
279,4,4,184
279,4,5,231
279,4,6,245
279,4,7,308
279,4,8,349
279,4,9,386
279,4,10,421
280,1,1,268
280,1,2,489
280,1,3,672
280,1,4,908
280,1,5,1404
280,1,6,1688
280,1,7,1784
280,1,8,2112
280,1,9,2378
280,1,10,2583
280,2,1,137
280,2,2,307
280,2,3,520
280,2,4,686
280,2,5,864
280,2,6,895
280,2,7,1129
280,2,8,1201
280,2,9,1355
280,2,10,1559
280,3,1,1043
280,3,2,2163
280,3,3,2387
280,3,4,3664
280,3,5,5215
280,3,6,6029
280,3,7,6596
280,3,8,7836
280,3,9,8228
280,3,10,9337
280,4,1,104
280,4,2,279
280,4,3,410
280,4,4,537
280,4,5,586
280,4,6,674
280,4,7,878
280,4,8,1046
280,4,9,1152
280,4,10,1248
281,1,1,5
281,1,2,11
281,1,3,17
281,1,4,19
281,1,5,25
281,1,6,27
281,1,7,34
281,1,8,42
281,1,9,46
281,1,10,50
281,2,1,8
281,2,2,13
281,2,3,23
281,2,4,28
281,2,5,38
281,2,6,47
281,2,7,52
281,2,8,60
281,2,9,65
281,2,10,73
281,3,1,11
281,3,2,21
281,3,3,27
281,3,4,42
281,3,5,47
281,3,6,60
281,3,7,71
281,3,8,80
281,3,9,89
281,3,10,99
281,4,1,3
281,4,2,6
281,4,3,11
281,4,4,14
281,4,5,17
281,4,6,23
281,4,7,25
281,4,8,29
281,4,9,34
281,4,10,36
282,1,1,124
282,1,2,284
282,1,3,328
282,1,4,507
282,1,5,584
282,1,6,812
282,1,7,900
282,1,8,1010
282,1,9,1165
282,1,10,1284
282,2,1,121
282,2,2,251
282,2,3,323
282,2,4,379
282,2,5,585
282,2,6,655
282,2,7,710
282,2,8,916
282,2,9,995
282,2,10,1087
282,3,1,465
282,3,2,1015
282,3,3,1381
282,3,4,1962
282,3,5,2327
282,3,6,2901
282,3,7,3402
282,3,8,3823
282,3,9,4414
282,3,10,4717
282,4,1,146
282,4,2,398
282,4,3,549
282,4,4,686
282,4,5,892
282,4,6,1096
282,4,7,1204
282,4,8,1395
282,4,9,1588
282,4,10,1804
283,1,1,7
283,1,2,10
283,1,3,18
283,1,4,24
283,1,5,31
283,1,6,37
283,1,7,42
283,1,8,50
283,1,9,54
283,1,10,61
283,2,1,11
283,2,2,22
283,2,3,26
283,2,4,45
283,2,5,47
283,2,6,68
283,2,7,67
283,2,8,81
283,2,9,91
283,2,10,103
283,3,1,49
283,3,2,86
283,3,3,119
283,3,4,197
283,3,5,248
283,3,6,261
283,3,7,346
283,3,8,356
283,3,9,405
283,3,10,459
283,4,1,14
283,4,2,28
283,4,3,41
283,4,4,45
283,4,5,65
283,4,6,73
283,4,7,92
283,4,8,99
283,4,9,109
283,4,10,124
284,1,1,1613
284,1,2,3211
284,1,3,5131
284,1,4,6635
284,1,5,8526
284,1,6,8935
284,1,7,11117
284,1,8,12344
284,1,9,13723
284,1,10,15741
284,2,1,765
284,2,2,1477
284,2,3,2351
284,2,4,2480
284,2,5,3629
284,2,6,4114
284,2,7,4625
284,2,8,5748
284,2,9,6167
284,2,10,7007
284,3,1,9225
284,3,2,22019
284,3,3,31847
284,3,4,46729
284,3,5,47385
284,3,6,60685
284,3,7,73787
284,3,8,85129
284,3,9,92109
284,3,10,105232
284,4,1,919
284,4,2,1864
284,4,3,2447
284,4,4,3108
284,4,5,4146
284,4,6,4785
284,4,7,5582
284,4,8,6751
284,4,9,7879
284,4,10,8420
285,1,1,1158
285,1,2,2543
285,1,3,4516
285,1,4,5212
285,1,5,6534
285,1,6,8245
285,1,7,10397
285,1,8,11238
285,1,9,13411
285,1,10,14380
285,2,1,1020
285,2,2,1912
285,2,3,2917
285,2,4,3615
285,2,5,5308
285,2,6,6204
285,2,7,6573
285,2,8,7203
285,2,9,8855
285,2,10,9481
285,3,1,14123
285,3,2,24393
285,3,3,40157
285,3,4,59315
285,3,5,61613
285,3,6,87716
285,3,7,99595
285,3,8,109894
285,3,9,128321
285,3,10,138393
285,4,1,1038
285,4,2,1893
285,4,3,3321
285,4,4,4132
285,4,5,4757
285,4,6,5599
285,4,7,6554
285,4,8,7928
285,4,9,8707
285,4,10,9601
286,1,1,241
286,1,2,571
286,1,3,831
286,1,4,1087
286,1,5,1180
286,1,6,1419
286,1,7,1824
286,1,8,1932
286,1,9,2283
286,1,10,2512
286,2,1,258
286,2,2,541
286,2,3,714
286,2,4,993
286,2,5,1372
286,2,6,1552
286,2,7,1887
286,2,8,1966
286,2,9,2257
286,2,10,2508
286,3,1,1104
286,3,2,1779
286,3,3,2723
286,3,4,3542
286,3,5,4327
286,3,6,5637
286,3,7,6843
286,3,8,7563
286,3,9,8615
286,3,10,9512
286,4,1,167
286,4,2,351
286,4,3,433
286,4,4,699
286,4,5,733
286,4,6,1056
286,4,7,1085
286,4,8,1261
286,4,9,1493
286,4,10,1659
287,1,1,857
287,1,2,1422
287,1,3,2250
287,1,4,2570
287,1,5,3280
287,1,6,4723
287,1,7,4903
287,1,8,5988
287,1,9,6701
287,1,10,7369
287,2,1,701
287,2,2,1136
287,2,3,2116
287,2,4,2265
287,2,5,3353
287,2,6,3717
287,2,7,4496
287,2,8,4861
287,2,9,5494
287,2,10,6231
287,3,1,2725
287,3,2,4838
287,3,3,6542
287,3,4,9756
287,3,5,11183
287,3,6,14841
287,3,7,16208
287,3,8,19773
287,3,9,20212
287,3,10,23343
287,4,1,937
287,4,2,1915
287,4,3,3187
287,4,4,3995
287,4,5,5095
287,4,6,5928
287,4,7,7507
287,4,8,8145
287,4,9,9116
287,4,10,10545
288,1,1,1874
288,1,2,2957
288,1,3,5926
288,1,4,7968
288,1,5,9435
288,1,6,11619
288,1,7,13129
288,1,8,14683
288,1,9,16161
288,1,10,17632
288,2,1,1202
288,2,2,2263
288,2,3,3089
288,2,4,4422
288,2,5,5458
288,2,6,6224
288,2,7,7340
288,2,8,8513
288,2,9,9961
288,2,10,11163
288,3,1,5771
288,3,2,10138
288,3,3,15000
288,3,4,19466
288,3,5,28470
288,3,6,33386
288,3,7,40780
288,3,8,44627
288,3,9,51359
288,3,10,56462
288,4,1,800
288,4,2,1633
288,4,3,2432
288,4,4,3247
288,4,5,4067
288,4,6,4900
288,4,7,5596
288,4,8,6546
288,4,9,7750
288,4,10,8654
289,1,1,2760
289,1,2,5978
289,1,3,8681
289,1,4,10810
289,1,5,14489
289,1,6,16873
289,1,7,18316
289,1,8,20434
289,1,9,25061
289,1,10,27006
289,2,1,2143
289,2,2,3837
289,2,3,6032
289,2,4,8404
289,2,5,10137
289,2,6,12336
289,2,7,12531
289,2,8,14698
289,2,9,17849
289,2,10,19211
289,3,1,12989
289,3,2,22398
289,3,3,37186
289,3,4,41455
289,3,5,63562
289,3,6,69990
289,3,7,81305
289,3,8,97394
289,3,9,104697
289,3,10,117731
289,4,1,1777
289,4,2,3955
289,4,3,5979
289,4,4,8851
289,4,5,9356
289,4,6,11322
289,4,7,12710
289,4,8,14626
289,4,9,17880
289,4,10,19445
290,1,1,777
290,1,2,1644
290,1,3,2303
290,1,4,3206
290,1,5,3647
290,1,6,4075
290,1,7,5118
290,1,8,6317
290,1,9,6831
290,1,10,7507
290,2,1,1262
290,2,2,2023
290,2,3,3483
290,2,4,4348
290,2,5,5372
290,2,6,6285
290,2,7,8324
290,2,8,9248
290,2,9,9953
290,2,10,11488
290,3,1,3762
290,3,2,6409
290,3,3,10479
290,3,4,15454
290,3,5,19409
290,3,6,20621
290,3,7,23961
290,3,8,30391
290,3,9,32863
290,3,10,36475
290,4,1,1977
290,4,2,3039
290,4,3,4869
290,4,4,7496
290,4,5,9605
290,4,6,10400
290,4,7,12116
290,4,8,13551
290,4,9,15212
290,4,10,17549
291,1,1,3108
291,1,2,4920
291,1,3,7596
291,1,4,12779
291,1,5,13346
291,1,6,16286
291,1,7,22149
291,1,8,22294
291,1,9,27393
291,1,10,29392
291,2,1,1153
291,2,2,2476
291,2,3,4544
291,2,4,5747
291,2,5,7631
291,2,6,8239
291,2,7,9279
291,2,8,11576
291,2,9,12746
291,2,10,14061
291,3,1,8212
291,3,2,16705
291,3,3,28142
291,3,4,37793
291,3,5,47738
291,3,6,56269
291,3,7,66209
291,3,8,75392
291,3,9,85782
291,3,10,97685
291,4,1,937
291,4,2,1405
291,4,3,2072
291,4,4,2754
291,4,5,3601
291,4,6,4795
291,4,7,5184
291,4,8,6644
291,4,9,7159
291,4,10,7988
292,1,1,1231
292,1,2,1838
292,1,3,3008
292,1,4,4188
292,1,5,4819
292,1,6,6046
292,1,7,7712
292,1,8,8350
292,1,9,9912
292,1,10,10655
292,2,1,597
292,2,2,1144
292,2,3,1962
292,2,4,2376
292,2,5,3479
292,2,6,3630
292,2,7,4880
292,2,8,5036
292,2,9,5801
292,2,10,6626
292,3,1,4404
292,3,2,8233
292,3,3,13664
292,3,4,15848
292,3,5,23570
292,3,6,24111
292,3,7,31984
292,3,8,33439
292,3,9,40205
292,3,10,43013
292,4,1,472
292,4,2,924
292,4,3,1488
292,4,4,1717
292,4,5,2255
292,4,6,2915
292,4,7,3183
292,4,8,3668
292,4,9,4033
292,4,10,4624
293,1,1,1276
293,1,2,2769
293,1,3,4224
293,1,4,6549
293,1,5,8190
293,1,6,8443
293,1,7,10270
293,1,8,12460
293,1,9,13994
293,1,10,15045
293,2,1,1313
293,2,2,3465
293,2,3,4771
293,2,4,5642
293,2,5,7685
293,2,6,9910
293,2,7,12220
293,2,8,12189
293,2,9,14782
293,2,10,16177
293,3,1,4560
293,3,2,7819
293,3,3,11497
293,3,4,15331
293,3,5,18598
293,3,6,26454
293,3,7,28205
293,3,8,32309
293,3,9,36211
293,3,10,40414
293,4,1,997
293,4,2,2580
293,4,3,4069
293,4,4,5073
293,4,5,6044
293,4,6,6933
293,4,7,8257
293,4,8,10353
293,4,9,10957
293,4,10,12236
294,1,1,2277
294,1,2,4254
294,1,3,5870
294,1,4,7699
294,1,5,10953
294,1,6,11448
294,1,7,15555
294,1,8,15953
294,1,9,18217
294,1,10,20900
294,2,1,1771
294,2,2,3766
294,2,3,4833
294,2,4,7734
294,2,5,10468
294,2,6,10314
294,2,7,14132
294,2,8,16030
294,2,9,16782
294,2,10,19083
294,3,1,6525
294,3,2,16480
294,3,3,24127
294,3,4,29437
294,3,5,38869
294,3,6,43094
294,3,7,52573
294,3,8,56465
294,3,9,64796
294,3,10,71297
294,4,1,1454
294,4,2,3177
294,4,3,5008
294,4,4,6332
294,4,5,8847
294,4,6,8861
294,4,7,11774
294,4,8,13312
294,4,9,14507
294,4,10,16075
295,1,1,1759
295,1,2,4244
295,1,3,5972
295,1,4,8810
295,1,5,10089
295,1,6,12885
295,1,7,14150
295,1,8,15754
295,1,9,18077
295,1,10,20825
295,2,1,2971
295,2,2,5436
295,2,3,9311
295,2,4,11474
295,2,5,12225
295,2,6,15516
295,2,7,19611
295,2,8,21735
295,2,9,24395
295,2,10,27470
295,3,1,14504
295,3,2,34531
295,3,3,42575
295,3,4,73655
295,3,5,90381
295,3,6,102494
295,3,7,117070
295,3,8,128188
295,3,9,146363
295,3,10,168748
295,4,1,1748
295,4,2,3173
295,4,3,5831
295,4,4,7996
295,4,5,9341
295,4,6,10263
295,4,7,13433
295,4,8,13746
295,4,9,16050
295,4,10,18160
296,1,1,88
296,1,2,174
296,1,3,219
296,1,4,288
296,1,5,401
296,1,6,408
296,1,7,547
296,1,8,597
296,1,9,672
296,1,10,736
296,2,1,121
296,2,2,263
296,2,3,399
296,2,4,502
296,2,5,643
296,2,6,688
296,2,7,806
296,2,8,906
296,2,9,1037
296,2,10,1152
296,3,1,281
296,3,2,635
296,3,3,1032
296,3,4,1256
296,3,5,1824
296,3,6,2105
296,3,7,2377
296,3,8,2775
296,3,9,3007
296,3,10,3446
296,4,1,86
296,4,2,132
296,4,3,264
296,4,4,291
296,4,5,425
296,4,6,456
296,4,7,552
296,4,8,644
296,4,9,720
296,4,10,801
297,1,1,780
297,1,2,1363
297,1,3,2245
297,1,4,3466
297,1,5,3887
297,1,6,4656
297,1,7,5524
297,1,8,6253
297,1,9,7050
297,1,10,7752
297,2,1,702
297,2,2,1208
297,2,3,1732
297,2,4,2453
297,2,5,3104
297,2,6,3899
297,2,7,5037
297,2,8,5376
297,2,9,5992
297,2,10,6833
297,3,1,5351
297,3,2,11308
297,3,3,13855
297,3,4,21366
297,3,5,27935
297,3,6,32144
297,3,7,36514
297,3,8,42363
297,3,9,45737
297,3,10,52115
297,4,1,961
297,4,2,2018
297,4,3,2519
297,4,4,3763
297,4,5,5371
297,4,6,6091
297,4,7,6540
297,4,8,8131
297,4,9,9074
297,4,10,9723
298,1,1,2991
298,1,2,4277
298,1,3,7001
298,1,4,8802
298,1,5,13163
298,1,6,15810
298,1,7,18464
298,1,8,20939
298,1,9,21744
298,1,10,25013
298,2,1,1839
298,2,2,4140
298,2,3,6314
298,2,4,6873
298,2,5,9241
298,2,6,11717
298,2,7,13256
298,2,8,14644
298,2,9,16908
298,2,10,19387
298,3,1,8967
298,3,2,16413
298,3,3,29157
298,3,4,33898
298,3,5,46684
298,3,6,59915
298,3,7,60299
298,3,8,73370
298,3,9,82629
298,3,10,91959
298,4,1,1899
298,4,2,3797
298,4,3,5059
298,4,4,7666
298,4,5,8789
298,4,6,9749
298,4,7,12298
298,4,8,13894
298,4,9,15561
298,4,10,17329
299,1,1,3692
299,1,2,8676
299,1,3,11570
299,1,4,18919
299,1,5,19190
299,1,6,25230
299,1,7,30475
299,1,8,35736
299,1,9,38130
299,1,10,42723
299,2,1,1514
299,2,2,3233
299,2,3,4747
299,2,4,6809
299,2,5,10163
299,2,6,10363
299,2,7,12593
299,2,8,15498
299,2,9,17132
299,2,10,18371
299,3,1,8970
299,3,2,22741
299,3,3,35299
299,3,4,45729
299,3,5,57136
299,3,6,58996
299,3,7,77029
299,3,8,82112
299,3,9,94990
299,3,10,108958
299,4,1,1525
299,4,2,3118
299,4,3,5152
299,4,4,6252
299,4,5,7897
299,4,6,8380
299,4,7,10172
299,4,8,12532
299,4,9,13349
299,4,10,14892
300,1,1,322
300,1,2,577
300,1,3,1101
300,1,4,1361
300,1,5,1690
300,1,6,1739
300,1,7,2157
300,1,8,2674
300,1,9,2823
300,1,10,3193
300,2,1,214
300,2,2,398
300,2,3,672
300,2,4,767
300,2,5,883
300,2,6,1276
300,2,7,1344
300,2,8,1607
300,2,9,1745
300,2,10,1971
300,3,1,491
300,3,2,1153
300,3,3,1485
300,3,4,2461
300,3,5,2667
300,3,6,3616
300,3,7,4345
300,3,8,4811
300,3,9,5437
300,3,10,5810
300,4,1,127
300,4,2,278
300,4,3,402
300,4,4,504
300,4,5,561
300,4,6,818
300,4,7,853
300,4,8,958
300,4,9,1086
300,4,10,1251
301,1,1,753
301,1,2,1216
301,1,3,1820
301,1,4,2425
301,1,5,3440
301,1,6,4251
301,1,7,4952
301,1,8,5271
301,1,9,6050
301,1,10,6828
301,2,1,265
301,2,2,455
301,2,3,820
301,2,4,876
301,2,5,1138
301,2,6,1569
301,2,7,1707
301,2,8,1911
301,2,9,2194
301,2,10,2520
301,3,1,2157
301,3,2,3677
301,3,3,5404
301,3,4,7194
301,3,5,9671
301,3,6,11803
301,3,7,13555
301,3,8,14308
301,3,9,17223
301,3,10,18911
301,4,1,116
301,4,2,323
301,4,3,435
301,4,4,587
301,4,5,685
301,4,6,770
301,4,7,1043
301,4,8,1127
301,4,9,1298
301,4,10,1405
302,1,1,1275
302,1,2,3192
302,1,3,4758
302,1,4,5872
302,1,5,7306
302,1,6,7940
302,1,7,9977
302,1,8,11750
302,1,9,12945
302,1,10,14217
302,2,1,1216
302,2,2,2476
302,2,3,4713
302,2,4,4853
302,2,5,7606
302,2,6,7588
302,2,7,9964
302,2,8,11014
302,2,9,12460
302,2,10,13957
302,3,1,9888
302,3,2,16940
302,3,3,25403
302,3,4,34052
302,3,5,48336
302,3,6,59944
302,3,7,66264
302,3,8,70748
302,3,9,80871
302,3,10,91227
302,4,1,707
302,4,2,2029
302,4,3,2418
302,4,4,3945
302,4,5,4794
302,4,6,5172
302,4,7,6421
302,4,8,6832
302,4,9,7872
302,4,10,8780
303,1,1,4102
303,1,2,7894
303,1,3,9944
303,1,4,13762
303,1,5,18507
303,1,6,22847
303,1,7,25705
303,1,8,28837
303,1,9,33126
303,1,10,37921
303,2,1,1073
303,2,2,1934
303,2,3,3362
303,2,4,3799
303,2,5,5205
303,2,6,5601
303,2,7,7216
303,2,8,7765
303,2,9,9037
303,2,10,10034
303,3,1,15799
303,3,2,23085
303,3,3,39384
303,3,4,58829
303,3,5,70299
303,3,6,84444
303,3,7,89805
303,3,8,105924
303,3,9,124977
303,3,10,133969
303,4,1,1014
303,4,2,2083
303,4,3,3689
303,4,4,4211
303,4,5,5515
303,4,6,6872
303,4,7,7529
303,4,8,9053
303,4,9,10290
303,4,10,11259
304,1,1,6114
304,1,2,9894
304,1,3,19186
304,1,4,23819
304,1,5,31587
304,1,6,35900
304,1,7,37641
304,1,8,47177
304,1,9,50697
304,1,10,57909
304,2,1,4805
304,2,2,8545
304,2,3,16087
304,2,4,20106
304,2,5,24277
304,2,6,29609
304,2,7,33849
304,2,8,41111
304,2,9,46913
304,2,10,50594
304,3,1,45244
304,3,2,96899
304,3,3,146009
304,3,4,174497
304,3,5,249438
304,3,6,297604
304,3,7,356248
304,3,8,410895
304,3,9,460339
304,3,10,501279
304,4,1,6843
304,4,2,10474
304,4,3,19479
304,4,4,22946
304,4,5,27730
304,4,6,35001
304,4,7,43120
304,4,8,46827
304,4,9,54848
304,4,10,59251
305,1,1,4678
305,1,2,8552
305,1,3,12772
305,1,4,18265
305,1,5,22371
305,1,6,23135
305,1,7,29591
305,1,8,33926
305,1,9,37121
305,1,10,41399
305,2,1,2362
305,2,2,3688
305,2,3,6817
305,2,4,7333
305,2,5,10470
305,2,6,13675
305,2,7,13724
305,2,8,16565
305,2,9,19346
305,2,10,21128
305,3,1,24583
305,3,2,49683
305,3,3,84134
305,3,4,111220
305,3,5,127159
305,3,6,166250
305,3,7,190343
305,3,8,217005
305,3,9,235704
305,3,10,264886
305,4,1,1569
305,4,2,3894
305,4,3,6066
305,4,4,8122
305,4,5,10051
305,4,6,11030
305,4,7,12428
305,4,8,15697
305,4,9,16688
305,4,10,18760
306,1,1,3281
306,1,2,6735
306,1,3,10201
306,1,4,15203
306,1,5,15532
306,1,6,22069
306,1,7,24388
306,1,8,26399
306,1,9,30184
306,1,10,34477
306,2,1,1842
306,2,2,3390
306,2,3,5281
306,2,4,7133
306,2,5,7963
306,2,6,10078
306,2,7,12450
306,2,8,13626
306,2,9,15131
306,2,10,17067
306,3,1,12319
306,3,2,17797
306,3,3,32273
306,3,4,48171
306,3,5,47910
306,3,6,63565
306,3,7,79335
306,3,8,81117
306,3,9,92197
306,3,10,105688
306,4,1,1618
306,4,2,3131
306,4,3,4779
306,4,4,6691
306,4,5,7547
306,4,6,9950
306,4,7,12669
306,4,8,14341
306,4,9,15238
306,4,10,17035
307,1,1,2922
307,1,2,6746
307,1,3,11783
307,1,4,14469
307,1,5,15929
307,1,6,19724
307,1,7,23514
307,1,8,30482
307,1,9,33542
307,1,10,36033
307,2,1,1335
307,2,2,2867
307,2,3,4867
307,2,4,6152
307,2,5,7040
307,2,6,8926
307,2,7,10924
307,2,8,12300
307,2,9,13474
307,2,10,14990
307,3,1,30470
307,3,2,68392
307,3,3,96351
307,3,4,102795
307,3,5,148456
307,3,6,169830
307,3,7,187511
307,3,8,232457
307,3,9,252778
307,3,10,290465
307,4,1,2537
307,4,2,5388
307,4,3,7445
307,4,4,10357
307,4,5,10812
307,4,6,14134
307,4,7,16327
307,4,8,18281
307,4,9,20314
307,4,10,22870
308,1,1,4144
308,1,2,11259
308,1,3,12309
308,1,4,19239
308,1,5,23273
308,1,6,30134
308,1,7,32176
308,1,8,40758
308,1,9,43662
308,1,10,48577
308,2,1,4207
308,2,2,6319
308,2,3,13117
308,2,4,14705
308,2,5,19230
308,2,6,24517
308,2,7,26167
308,2,8,30464
308,2,9,35796
308,2,10,38266
308,3,1,41625
308,3,2,74126
308,3,3,103898
