"Candidates","Suppliers","CostCandidateSupplier"
270,46,0.065094
270,47,0.27576
270,48,0.080238
270,49,0.288691
270,50,0.090374
270,51,0.132782
270,52,0.032194
270,53,0.070056
271,1,0.075184
271,2,0.025634
271,3,0.225173
271,4,0.241747
271,5,0.062381
271,6,0.12528
271,7,0.04807
271,8,0.18851
271,9,0.033463
271,10,0.030858
271,11,0.017457
271,12,0.296006
271,13,0.307944
271,14,0.288173
271,15,0.165254
271,16,0.03875
271,17,0.133661
271,18,0.184392
271,19,0.196603
271,20,0.192946
271,21,0.036793
271,22,0.133949
271,23,0.038177
271,24,0.140818
271,25,0.171634
271,26,0.044123
271,27,0.020546
271,28,0.015514
271,29,0.179842
271,30,0.01332
271,31,0.110866
271,32,0.133272
271,33,0.328075
271,34,0.245117
271,35,0.029437
271,36,0.024046
271,37,0.105768
271,38,0.296784
271,39,0.119563
271,40,0.009705
271,41,0.054115
271,42,0.048312
271,43,0.023462
271,44,0.081216
271,45,0.16033
271,46,0.064739
271,47,0.274378
271,48,0.079883
271,49,0.287309
271,50,0.088992
271,51,0.1314
271,52,0.031838
271,53,0.068674
272,1,0.062933
272,2,0.091571
272,3,0.285134
272,4,0.286013
272,5,0.386611
272,6,0.457603
272,7,0.086928
272,8,0.458352
272,9,0.080893
272,10,0.091013
272,11,0.119303
272,12,0.186998
272,13,0.136138
272,14,0.268229
272,15,0.323942
272,16,0.0813
272,17,0.343944
272,18,0.34403
272,19,0.323798
272,20,0.330394
272,21,0.088315
272,22,0.314626
272,23,0.077959
272,24,0.32351
272,25,0.441475
272,26,0.113457
272,27,0.097669
272,28,0.096981
272,29,0.33385
272,30,0.103752
272,31,0.371851
272,32,0.346363
272,33,0.280397
272,34,0.454363
272,35,0.098771
272,36,0.090594
272,37,0.33143
272,38,0.143942
272,39,0.48299
272,40,0.108872
272,41,0.400392
272,42,0.395986
272,43,0.097443
272,44,0.362246
272,45,0.327326
272,46,0.077119
272,47,0.2736
272,48,0.051981
272,49,0.154138
272,50,0.351432
272,51,0.308851
272,52,0.101173
272,53,0.402581
273,1,0.059755
273,2,0.088397
273,3,0.272779
273,4,0.273658
273,5,0.374256
273,6,0.445248
273,7,0.083753
273,8,0.445997
273,9,0.077719
273,10,0.087838
273,11,0.116128
273,12,0.174643
273,13,0.123782
273,14,0.255874
273,15,0.311587
273,16,0.078126
273,17,0.331589
273,18,0.331661
273,19,0.311443
273,20,0.318038
273,21,0.085137
273,22,0.30227
273,23,0.074784
273,24,0.311155
273,25,0.42912
273,26,0.110282
273,27,0.094494
273,28,0.093806
273,29,0.321494
273,30,0.100577
273,31,0.359482
273,32,0.334008
273,33,0.268027
273,34,0.442008
273,35,0.095597
273,36,0.08742
273,37,0.319075
273,38,0.131587
273,39,0.470635
273,40,0.105698
273,41,0.388037
273,42,0.38363
273,43,0.094269
273,44,0.349891
273,45,0.314971
273,46,0.073944
273,47,0.261245
273,48,0.048807
273,49,0.141782
273,50,0.339077
273,51,0.296496
273,52,0.097998
273,53,0.390226
274,1,0.057524
274,2,0.086162
274,3,0.264082
274,4,0.264974
274,5,0.365573
274,6,0.43655
274,7,0.081522
274,8,0.437314
274,9,0.075484
274,10,0.085603
274,11,0.113893
274,12,0.165946
274,13,0.115085
274,14,0.247176
274,15,0.30289
274,16,0.075894
274,17,0.322906
274,18,0.322978
274,19,0.30276
274,20,0.309341
274,21,0.082906
274,22,0.293587
274,23,0.07255
274,24,0.302472
274,25,0.420437
274,26,0.108047
274,27,0.092263
274,28,0.091575
274,29,0.312811
274,30,0.098342
274,31,0.350798
274,32,0.325325
274,33,0.259344
274,34,0.433325
274,35,0.093366
274,36,0.085185
274,37,0.310378
274,38,0.12289
274,39,0.461952
274,40,0.103463
274,41,0.379354
274,42,0.374947
274,43,0.092037
274,44,0.341208
274,45,0.306274
274,46,0.071713
274,47,0.252547
274,48,0.046576
274,49,0.133099
274,50,0.330379
274,51,0.287813
274,52,0.095763
274,53,0.381542
275,1,0.056273
275,2,0.084911
275,3,0.259214
275,4,0.260093
275,5,0.360691
275,6,0.431683
275,7,0.080268
275,8,0.432432
275,9,0.074233
275,10,0.084353
275,11,0.112643
275,12,0.161078
275,13,0.110218
275,14,0.242309
275,15,0.298022
275,16,0.07464
275,17,0.318024
275,18,0.31811
275,19,0.297893
275,20,0.304474
275,21,0.081655
275,22,0.28872
275,23,0.071299
275,24,0.297605
275,25,0.415555
275,26,0.106797
275,27,0.091009
275,28,0.090321
275,29,0.30793
275,30,0.097092
275,31,0.345931
275,32,0.320443
275,33,0.254477
275,34,0.428458
275,35,0.092111
275,36,0.083934
275,37,0.30551
275,38,0.118022
275,39,0.45707
275,40,0.102213
275,41,0.374472
275,42,0.370066
275,43,0.090783
275,44,0.336326
275,45,0.301406
275,46,0.070463
275,47,0.24768
275,48,0.045325
275,49,0.128218
275,50,0.325512
275,51,0.282931
275,52,0.094513
275,53,0.376661
276,1,0.054753
276,2,0.083394
276,3,0.25331
276,4,0.254189
276,5,0.354787
276,6,0.425779
276,7,0.078751
276,8,0.426528
276,9,0.072716
276,10,0.082836
276,11,0.111126
276,12,0.155174
276,13,0.104314
276,14,0.236405
276,15,0.292118
276,16,0.073123
276,17,0.31212
276,18,0.312192
276,19,0.291974
276,20,0.29857
276,21,0.080135
276,22,0.282802
276,23,0.069782
276,24,0.291686
276,25,0.409651
276,26,0.10528
276,27,0.089492
276,28,0.088804
276,29,0.302026
276,30,0.095575
276,31,0.340013
276,32,0.314539
276,33,0.248558
276,34,0.422539
276,35,0.090594
276,36,0.082418
276,37,0.299606
276,38,0.112118
276,39,0.451166
276,40,0.100695
276,41,0.368568
276,42,0.364162
276,43,0.089266
276,44,0.330422
276,45,0.295502
276,46,0.068942
276,47,0.241776
276,48,0.043804
276,49,0.122314
276,50,0.319608
276,51,0.277027
276,52,0.092996
276,53,0.370757
277,1,0.052592
277,2,0.08123
277,3,0.244886
277,4,0.245765
277,5,0.346378
277,6,0.417355
277,7,0.076586
277,8,0.418104
277,9,0.070552
277,10,0.080671
277,11,0.108961
277,12,0.14675
277,13,0.09589
277,14,0.227981
277,15,0.283694
277,16,0.070962
277,17,0.303696
277,18,0.303782
277,19,0.283565
277,20,0.290146
277,21,0.077974
277,22,0.274392
277,23,0.067617
277,24,0.283277
277,25,0.401227
277,26,0.103115
277,27,0.087331
277,28,0.086643
277,29,0.293602
277,30,0.09341
277,31,0.331603
277,32,0.30613
277,33,0.240149
277,34,0.41413
277,35,0.08843
277,36,0.080253
277,37,0.291182
277,38,0.103694
277,39,0.442757
277,40,0.098531
277,41,0.360158
277,42,0.355752
277,43,0.087105
277,44,0.321998
277,45,0.287078
277,46,0.066781
277,47,0.233352
277,48,0.041643
277,49,0.113904
277,50,0.311184
277,51,0.268603
277,52,0.090831
277,53,0.362333
278,1,0.049447
278,2,0.078085
278,3,0.232661
278,4,0.233539
278,5,0.334138
278,6,0.405115
278,7,0.073445
278,8,0.405878
278,9,0.067407
278,10,0.077526
278,11,0.10582
278,12,0.134525
278,13,0.08365
278,14,0.215741
278,15,0.271454
278,16,0.067817
278,17,0.29147
278,18,0.291542
278,19,0.271325
278,20,0.277906
278,21,0.074829
278,22,0.262152
278,23,0.064476
278,24,0.271037
278,25,0.389002
278,26,0.09997
278,27,0.084186
278,28,0.083498
278,29,0.281376
278,30,0.090265
278,31,0.319363
278,32,0.29389
278,33,0.227909
278,34,0.40189
278,35,0.085289
278,36,0.077108
278,37,0.278957
278,38,0.091454
278,39,0.430517
278,40,0.095386
278,41,0.347918
278,42,0.343512
278,43,0.08396
278,44,0.309773
278,45,0.274838
278,46,0.063636
278,47,0.221112
278,48,0.038498
278,49,0.101664
278,50,0.298944
278,51,0.256378
278,52,0.087686
278,53,0.350107
279,1,0.045351
279,2,0.073989
279,3,0.21672
279,4,0.217598
279,5,0.318197
279,6,0.389174
279,7,0.069349
279,8,0.389938
279,9,0.063314
279,10,0.07343
279,11,0.101724
279,12,0.118584
279,13,0.067709
279,14,0.199814
279,15,0.255514
279,16,0.063721
279,17,0.27553
279,18,0.275602
279,19,0.255384
279,20,0.261965
279,21,0.070733
279,22,0.246211
279,23,0.06038
279,24,0.255096
279,25,0.373061
279,26,0.095878
279,27,0.08009
279,28,0.079402
279,29,0.265435
279,30,0.086173
279,31,0.303422
279,32,0.277949
279,33,0.211968
279,34,0.385949
279,35,0.081193
279,36,0.073016
279,37,0.263016
279,38,0.075528
279,39,0.414576
279,40,0.09129
279,41,0.331978
279,42,0.327571
279,43,0.079864
279,44,0.293832
279,45,0.258898
279,46,0.05954
279,47,0.205186
279,48,0.034403
279,49,0.085723
279,50,0.283018
279,51,0.240437
279,52,0.083594
279,53,0.334166
280,1,0.043127
280,2,0.071765
280,3,0.208051
280,4,0.20893
280,5,0.309528
280,6,0.38052
280,7,0.067122
280,8,0.381269
280,9,0.061087
280,10,0.071206
280,11,0.099497
280,12,0.109915
280,13,0.059054
280,14,0.191146
280,15,0.246859
280,16,0.061494
280,17,0.266861
280,18,0.266947
280,19,0.246715
280,20,0.25331
280,21,0.068509
280,22,0.237542
280,23,0.058153
280,24,0.246427
280,25,0.364392
280,26,0.093651
280,27,0.077863
280,28,0.077175
280,29,0.256766
280,30,0.083946
280,31,0.294768
280,32,0.26928
280,33,0.203314
280,34,0.37728
280,35,0.078965
280,36,0.070788
280,37,0.254347
280,38,0.066859
280,39,0.405907
280,40,0.089066
280,41,0.323309
280,42,0.318902
280,43,0.077637
280,44,0.285163
280,45,0.250243
280,46,0.057313
280,47,0.196517
280,48,0.032175
280,49,0.077054
280,50,0.274349
280,51,0.231768
280,52,0.081367
280,53,0.325498
281,1,0.058815
281,2,0.087453
281,3,0.269122
281,4,0.27
281,5,0.370598
281,6,0.441576
281,7,0.082813
281,8,0.442339
281,9,0.076779
281,10,0.086894
281,11,0.115188
281,12,0.170986
281,13,0.12011
281,14,0.252216
281,15,0.307915
281,16,0.077186
281,17,0.327931
281,18,0.328003
281,19,0.307786
281,20,0.314366
281,21,0.084197
281,22,0.298613
281,23,0.073845
281,24,0.307498
281,25,0.425462
281,26,0.109342
281,27,0.093554
281,28,0.092866
281,29,0.317837
281,30,0.099637
281,31,0.355824
281,32,0.33035
281,33,0.26437
281,34,0.43835
281,35,0.094657
281,36,0.08648
281,37,0.315418
281,38,0.12793
281,39,0.466978
281,40,0.104754
281,41,0.384379
281,42,0.379973
281,43,0.093329
281,44,0.346234
281,45,0.311299
281,46,0.073005
281,47,0.257587
281,48,0.047867
281,49,0.138125
281,50,0.335419
281,51,0.292838
281,52,0.097058
281,53,0.386568
282,1,0.062708
282,2,0.091346
282,3,0.28427
282,4,0.285149
282,5,0.385747
282,6,0.456725
282,7,0.086706
282,8,0.457488
282,9,0.080671
282,10,0.090787
282,11,0.119081
282,12,0.186134
282,13,0.135274
282,14,0.267365
282,15,0.323078
282,16,0.081078
282,17,0.34308
282,18,0.343152
282,19,0.322934
282,20,0.329515
282,21,0.08809
282,22,0.313762
282,23,0.077737
282,24,0.322646
282,25,0.440611
282,26,0.113235
282,27,0.097447
282,28,0.096759
282,29,0.332986
282,30,0.10353
282,31,0.370973
282,32,0.345499
282,33,0.279518
282,34,0.453499
282,35,0.09855
282,36,0.090373
282,37,0.330566
282,38,0.143078
282,39,0.482126
282,40,0.10865
282,41,0.399528
282,42,0.395122
282,43,0.097221
282,44,0.361382
282,45,0.326448
282,46,0.076897
282,47,0.272736
282,48,0.051759
282,49,0.153274
282,50,0.350568
282,51,0.307987
282,52,0.100951
282,53,0.401717
283,1,0.060924
283,2,0.089562
283,3,0.277315
283,4,0.278194
283,5,0.378806
283,6,0.449784
283,7,0.084919
283,8,0.450533
283,9,0.078884
283,10,0.089003
283,11,0.117294
283,12,0.179179
283,13,0.128318
283,14,0.26041
283,15,0.316123
283,16,0.079295
283,17,0.336125
283,18,0.336211
283,19,0.315994
283,20,0.322574
283,21,0.086306
283,22,0.306821
283,23,0.07595
283,24,0.315706
283,25,0.43367
283,26,0.111448
283,27,0.095663
283,28,0.094975
283,29,0.32603
283,30,0.101743
283,31,0.364032
283,32,0.338558
283,33,0.272578
283,34,0.446558
283,35,0.096766
283,36,0.088585
283,37,0.323611
283,38,0.136123
283,39,0.475186
283,40,0.106863
283,41,0.392587
283,42,0.388181
283,43,0.095438
283,44,0.354427
283,45,0.319507
283,46,0.075114
283,47,0.265781
283,48,0.049976
283,49,0.146333
283,50,0.343613
283,51,0.301032
283,52,0.099164
283,53,0.394762
284,1,0.065238
284,2,0.093876
284,3,0.29412
284,4,0.294998
284,5,0.395597
284,6,0.466589
284,7,0.089237
284,8,0.467338
284,9,0.083202
284,10,0.093318
284,11,0.121612
284,12,0.195984
284,13,0.145123
284,14,0.277214
284,15,0.332928
284,16,0.083609
284,17,0.35293
284,18,0.353002
284,19,0.332784
284,20,0.339365
284,21,0.09062
284,22,0.323611
284,23,0.080268
284,24,0.332496
284,25,0.450461
284,26,0.115766
284,27,0.099978
284,28,0.09929
284,29,0.342835
284,30,0.10606
284,31,0.380822
284,32,0.355349
284,33,0.289368
284,34,0.463349
284,35,0.10108
284,36,0.092903
284,37,0.340416
284,38,0.152928
284,39,0.491976
284,40,0.111181
284,41,0.409378
284,42,0.404971
284,43,0.099752
284,44,0.371232
284,45,0.336312
284,46,0.079428
284,47,0.282586
284,48,0.05429
284,49,0.163123
284,50,0.360418
284,51,0.317837
284,52,0.103482
284,53,0.411566
285,1,0.082836
285,2,0.111474
285,3,0.362592
285,4,0.36347
285,5,0.464069
285,6,0.535061
285,7,0.10683
285,8,0.53581
285,9,0.100795
285,10,0.110915
285,11,0.139205
285,12,0.264456
285,13,0.213595
285,14,0.345686
285,15,0.4014
285,16,0.101206
285,17,0.421402
285,18,0.421488
285,19,0.40127
285,20,0.407851
285,21,0.108218
285,22,0.392098
285,23,0.097861
285,24,0.400982
285,25,0.518933
285,26,0.133359
285,27,0.117571
285,28,0.116883
285,29,0.411307
285,30,0.123654
285,31,0.449309
285,32,0.423821
285,33,0.357854
285,34,0.531835
285,35,0.118674
285,36,0.110497
285,37,0.408888
285,38,0.2214
285,39,0.560462
285,40,0.128775
285,41,0.47785
285,42,0.473443
285,43,0.117345
285,44,0.439704
285,45,0.404784
285,46,0.097025
285,47,0.351058
285,48,0.071887
285,49,0.231595
285,50,0.42889
285,51,0.386309
285,52,0.121075
285,53,0.480038
286,1,0.088848
286,2,0.117486
286,3,0.385992
286,4,0.38687
286,5,0.487469
286,6,0.558461
286,7,0.112843
286,8,0.55921
286,9,0.106808
286,10,0.116927
286,11,0.145218
286,12,0.287856
286,13,0.236995
286,14,0.369086
286,15,0.4248
286,16,0.107215
286,17,0.444802
286,18,0.444888
286,19,0.42467
286,20,0.431251
286,21,0.11423
286,22,0.415498
286,23,0.103874
286,24,0.424382
286,25,0.542333
286,26,0.139372
286,27,0.123584
286,28,0.122895
286,29,0.434707
286,30,0.129666
286,31,0.472709
286,32,0.447221
286,33,0.381254
286,34,0.555235
286,35,0.124686
286,36,0.116509
286,37,0.432288
286,38,0.2448
286,39,0.583848
286,40,0.134787
286,41,0.50125
286,42,0.496843
286,43,0.123358
286,44,0.463104
286,45,0.428184
286,46,0.103038
286,47,0.374458
286,48,0.0779
286,49,0.254995
286,50,0.45229
286,51,0.409709
286,52,0.127088
286,53,0.503438
287,1,0.08776
287,2,0.116398
287,3,0.381758
287,4,0.382637
287,5,0.483235
287,6,0.554227
287,7,0.111755
287,8,0.554976
287,9,0.10572
287,10,0.11584
287,11,0.14413
287,12,0.283622
287,13,0.232762
287,14,0.364853
287,15,0.420566
287,16,0.106127
287,17,0.440568
287,18,0.440654
287,19,0.420422
287,20,0.427018
287,21,0.113142
287,22,0.411264
287,23,0.102786
287,24,0.420149
287,25,0.538099
287,26,0.138284
287,27,0.122496
287,28,0.121808
287,29,0.430474
287,30,0.128579
287,31,0.468475
287,32,0.442987
287,33,0.377021
287,34,0.551002
287,35,0.123599
287,36,0.115421
287,37,0.428054
287,38,0.240566
287,39,0.579614
287,40,0.133699
287,41,0.497016
287,42,0.49261
287,43,0.12227
287,44,0.45887
287,45,0.42395
287,46,0.10195
287,47,0.370224
287,48,0.076808
287,49,0.250762
287,50,0.448056
287,51,0.405475
287,52,0.126
287,53,0.499205
288,1,0.071181
288,2,0.038891
288,3,0.230904
288,4,0.121853
288,5,0.101088
288,6,0.120528
288,7,0.01695
288,8,0.128246
288,9,0.011977
288,10,0.002017
288,11,0.040715
288,12,0.206914
288,13,0.218851
288,14,0.168278
288,15,0.054029
288,16,0.013745
288,17,0.010584
288,18,0.059443
288,19,0.076709
288,20,0.071827
288,21,0.007874
288,22,0.050227
288,23,0.014182
288,24,0.043502
288,25,0.11137
288,26,0.028634
288,27,0.013568
288,28,0.017227
288,29,0.059947
288,30,0.023743
288,31,0.041731
288,32,0.008366
288,33,0.312494
288,34,0.296698
288,35,0.013953
288,36,0.012798
288,37,0.052243
288,38,0.207691
288,39,0.147528
288,40,0.030281
288,41,0.089006
288,42,0.085594
288,43,0.012624
288,44,0.050098
288,45,0.045821
288,46,0.033933
288,47,0.154483
288,48,0.057757
288,49,0.198216
288,50,0.057413
288,51,0.038477
288,52,0.01635
288,53,0.077875
289,1,0.071998
289,2,0.038121
289,3,0.234086
289,4,0.125035
289,5,0.098107
289,6,0.117547
289,7,0.017767
289,8,0.125251
289,9,0.011925
289,10,0.001839
289,11,0.039945
289,12,0.210096
289,13,0.222034
289,14,0.171461
289,15,0.057211
289,16,0.014563
289,17,0.013766
289,18,0.062626
289,19,0.079891
289,20,0.07501
289,21,0.008691
289,22,0.05341
289,23,0.015
289,24,0.046685
289,25,0.108374
289,26,0.027868
289,27,0.012802
289,28,0.016461
289,29,0.06313
289,30,0.022977
289,31,0.03875
289,32,0.011549
289,33,0.315677
289,34,0.293717
289,35,0.013183
289,36,0.012032
289,37,0.048715
289,38,0.210874
289,39,0.144547
289,40,0.029515
289,41,0.086026
289,42,0.082613
289,43,0.011858
289,44,0.047117
289,45,0.049003
289,46,0.03475
289,47,0.157666
289,48,0.058578
289,49,0.201398
289,50,0.054418
289,51,0.041659
289,52,0.015584
289,53,0.074894
290,1,0.073016
290,2,0.036486
290,3,0.238046
290,4,0.140184
290,5,0.091728
290,6,0.111211
290,7,0.02166
290,8,0.118915
290,9,0.013808
290,10,0.002749
290,11,0.038317
290,12,0.214042
290,13,0.225994
290,14,0.18661
290,15,0.075082
290,16,0.015577
290,17,0.028901
290,18,0.077774
290,19,0.095026
290,20,0.090144
290,21,0.012584
290,22,0.05737
290,23,0.016017
290,24,0.05063
290,25,0.102038
290,26,0.02624
290,27,0.011174
290,28,0.014826
290,29,0.078264
290,30,0.021345
290,31,0.032414
290,32,0.028526
290,33,0.319637
290,34,0.287338
290,35,0.011555
290,36,0.010893
290,37,0.046181
290,38,0.214834
290,39,0.138211
290,40,0.027887
290,41,0.07969
290,42,0.076248
290,43,0.010227
290,44,0.040738
290,45,0.070142
290,46,0.038639
290,47,0.1728
290,48,0.058823
290,49,0.205358
290,50,0.05184
290,51,0.045605
290,52,0.013956
290,53,0.068544
291,1,0.070537
291,2,0.03256
291,3,0.228398
291,4,0.141926
291,5,0.07645
291,6,0.108331
291,7,0.022422
291,8,0.116035
291,9,0.011329
291,10,0.00249
291,11,0.035842
291,12,0.204394
291,13,0.216331
291,14,0.188352
291,15,0.065434
291,16,0.013098
291,17,0.023198
291,18,0.084571
291,19,0.096768
291,20,0.093125
291,21,0.011115
291,22,0.047707
291,23,0.013535
291,24,0.040982
291,25,0.099158
291,26,0.0255
291,27,0.010434
291,28,0.013523
291,29,0.080006
291,30,0.020609
291,31,0.029534
291,32,0.02281
291,33,0.309989
291,34,0.272074
291,35,0.010815
291,36,0.007622
291,37,0.036518
291,38,0.205186
291,39,0.135331
291,40,0.025412
291,41,0.07681
291,42,0.071179
291,43,0.009487
291,44,0.035669
291,45,0.060494
291,46,0.039087
291,47,0.174542
291,48,0.056344
291,49,0.19571
291,50,0.037267
291,51,0.035957
291,52,0.013216
291,53,0.065678
292,1,0.072024
292,2,0.037022
292,3,0.234187
292,4,0.125942
292,5,0.093816
292,6,0.113256
292,7,0.018
292,8,0.120974
292,9,0.012817
292,10,0.00215
292,11,0.038846
292,12,0.210182
292,13,0.22212
292,14,0.172368
292,15,0.071222
292,16,0.014585
292,17,0.015811
292,18,0.063533
292,19,0.080798
292,20,0.075917
292,21,0.008924
292,22,0.053496
292,23,0.015022
292,24,0.046771
292,25,0.104098
292,26,0.026766
292,27,0.011699
292,28,0.015359
292,29,0.064037
292,30,0.021874
292,31,0.034459
292,32,0.020491
292,33,0.315778
292,34,0.289426
292,35,0.012084
292,36,0.009206
292,37,0.042307
292,38,0.210974
292,39,0.140256
292,40,0.028412
292,41,0.081734
292,42,0.078322
292,43,0.010756
292,44,0.042826
292,45,0.04991
292,46,0.034984
292,47,0.158573
292,48,0.057831
292,49,0.201499
292,50,0.04343
292,51,0.041746
292,52,0.014482
292,53,0.070603
293,1,0.069738
293,2,0.035742
293,3,0.225288
293,4,0.116222
293,5,0.088834
293,6,0.122947
293,7,0.015503
293,8,0.130651
293,9,0.01053
293,10,0.00464
293,11,0.041333
293,12,0.201283
293,13,0.213221
293,14,0.162648
293,15,0.048398
293,16,0.012299
293,17,0.006322
293,18,0.053827
293,19,0.071078
293,20,0.066197
293,21,0.006427
293,22,0.044597
293,23,0.012735
293,24,0.037872
293,25,0.113774
293,26,0.029256
293,27,0.01419
293,28,0.017849
293,29,0.054317
293,30,0.024361
293,31,0.044136
293,32,0.008741
293,33,0.306864
293,34,0.284443
293,35,0.014571
293,36,0.011266
293,37,0.044813
293,38,0.202075
293,39,0.149947
293,40,0.030902
293,41,0.091411
293,42,0.088013
293,43,0.013242
293,44,0.052502
293,45,0.040205
293,46,0.032486
293,47,0.148853
293,48,0.056314
293,49,0.192586
293,50,0.049637
293,51,0.032846
293,52,0.016972
293,53,0.08028
294,1,0.069678
294,2,0.036874
294,3,0.225058
294,4,0.116006
294,5,0.09324
294,6,0.125496
294,7,0.015447
294,8,0.133214
294,9,0.010475
294,10,0.005298
294,11,0.041991
294,12,0.201067
294,13,0.213005
294,14,0.162432
294,15,0.048182
294,16,0.012243
294,17,0.004738
294,18,0.053597
294,19,0.070862
294,20,0.065981
294,21,0.006371
294,22,0.044381
294,23,0.01268
294,24,0.037656
294,25,0.116338
294,26,0.029911
294,27,0.014844
294,28,0.018504
294,29,0.054101
294,30,0.025019
294,31,0.046699
294,32,0.007157
294,33,0.306648
294,34,0.28885
294,35,0.015229
294,36,0.012399
294,37,0.049219
294,38,0.201845
294,39,0.152496
294,40,0.031557
294,41,0.093974
294,42,0.090562
294,43,0.013901
294,44,0.055066
294,45,0.039974
294,46,0.032431
294,47,0.148637
294,48,0.056255
294,49,0.19237
294,50,0.054043
294,51,0.03263
294,52,0.017627
294,53,0.082843
295,1,0.071469
295,2,0.041233
295,3,0.232027
295,4,0.114538
295,5,0.110203
295,6,0.129643
295,7,0.01507
295,8,0.137362
295,9,0.012262
295,10,0.004869
295,11,0.043057
295,12,0.208022
295,13,0.219974
295,14,0.160963
295,15,0.046699
295,16,0.01403
295,17,0.00589
295,18,0.052128
295,19,0.069379
295,20,0.064498
295,21,0.005387
295,22,0.05135
295,23,0.014471
295,24,0.044611
295,25,0.120485
295,26,0.030976
295,27,0.01591
295,28,0.019569
295,29,0.052618
295,30,0.026085
295,31,0.050846
295,32,0.003499
